NAME,GEO_ID,COUNTRY,LATITUDE,LONGITUDE,TYPE,ACCOM,BATH,ROOMS,BEDS,PRICE
Cozy apartment in Prenzlauer Berg,DE,Germany,52.5459637045879,13.4213681044972,Entire home/apt,2,1,1,1,48
Modern New studio apartment,DE,Germany,52.5425918957128,13.4257162817973,Entire home/apt,2,1,0,2,70
sehr schÃ¶ne helle 1- Altbauwohnung,DE,Germany,52.5398563196263,13.4242317686967,Entire home/apt,2,1,1,1,63
PEACEFUL FLAT IN PRENZLAUERBERG,DE,Germany,52.5459672601898,13.4223588723536,Entire home/apt,8,1,2,4,100
Stilvolle 3-Zi. Whg Prenzlauer Berg,DE,Germany,52.5447990165576,13.4227588686021,Entire home/apt,4,1,1,4,79
Shabby Chic im Prenzlauer Berg,DE,Germany,52.5411281288821,13.4201948847677,Entire home/apt,2,1,1,1,48
"zentrale,sonnige,gemÃ_tliche Wohnung",DE,Germany,52.542035585795,13.4187207207801,Entire home/apt,2,1,0,1,60
Balkon-Zimmer im DG/Prenz.-Berg,DE,Germany,52.5456413960807,13.4159710633167,Private room,2,1,1,1,22
Cozy Flat in Prenzlauer Berg,DE,Germany,52.5433580300141,13.4259753026645,Entire home/apt,2,1,1,1,55
"Cozy, sunny, central, yours",DE,Germany,52.5419224849837,13.4230953719729,Entire home/apt,3,1,1,2,70
2 for 2 - 4,DE,Germany,52.5446972000101,13.4227270166323,Entire home/apt,4,1,1,2,80
"Loft Prenzlauer Berg,Helmholtzplatz",DE,Germany,52.5448389374564,13.421605253681,Entire home/apt,2,1,1,1,59
Bright Apartment - Central Berlin!,DE,Germany,52.5420902920181,13.4248369179052,Entire home/apt,2,1,1,1,49
"Central,homely,quiet,child-friendly",DE,Germany,52.5418735411688,13.4246997275018,Entire home/apt,3,1,2,2,79
gemÃ_tliche Whg. am Helmholtzplatz,DE,Germany,52.5443582797063,13.4214098330921,Entire home/apt,4,1,1,2,85
Hassle-free flat in Berlin Center,DE,Germany,52.5415256555057,13.4191205451224,Entire home/apt,4,1.5,1,1,65
Bright and Clean Berlin Apartment,DE,Germany,52.5437265166409,13.4189419849372,Entire home/apt,1,1,1,1,10
Charming apartment in Berlin,DE,Germany,52.5445058665872,13.4237467344775,Entire home/apt,2,1,1,2,82
Quiet 1 1/2-br Prenzlauer Berg 53m2,DE,Germany,52.5412171727656,13.4241821370306,Entire home/apt,3,1,1,1,55
LOVINGLY RESTORED 100qm APARTMENT ,DE,Germany,52.5399161848266,13.4217637347586,Entire home/apt,4,1,2,3,165
Cozy apartment for Two,DE,Germany,52.5409971364133,13.4211422751355,Entire home/apt,3,1,1,2,45
Quiet Altbau flat in Helmoltzkiez,DE,Germany,52.5439628080356,13.4236426674271,Entire home/apt,4,1,1,1,66
Apartment in Berlin,DE,Germany,52.5421416624146,13.4229209601992,Entire home/apt,7,1,3,4,105
5 fÃ_r 4 bis 5,DE,Germany,52.5407084984798,13.4236760117902,Entire home/apt,5,,2,,95
2 room apartment in Prenzlauer Berg,DE,Germany,52.5402221757198,13.4237212856302,Entire home/apt,3,1,1,1,79
,DE,Germany,52.5447034369671,13.4208867816025,Entire home/apt,4,1,2,3,93
Sunny Flat in Prenzlauer Berg,DE,Germany,52.5452050290297,13.4188194855748,Entire home/apt,2,1,1,1,85
"Quiet, cute apt. in Prenzlauerberg",DE,Germany,52.5458146127764,13.4142415862321,Entire home/apt,2,1,1,1,85
SchÃ¶ne Wohnung Ã_ber Ostern frei,DE,Germany,52.5475735182546,13.4169250006054,Entire home/apt,2,1,1,1,50
Generous bright flat in P-Berg,DE,Germany,52.5410023088557,13.4215772572085,Private room,2,1,1,2,100
Nice Apartment Prenzlauer Berg,DE,Germany,52.5451687658936,13.4137536845404,Entire home/apt,4,1,2,2,110
large one bedroom studio,DE,Germany,52.542053842663,13.4156117059045,Entire home/apt,2,1,1,1,46
Designerwohnung in Top-Lage !,DE,Germany,52.5434489943495,13.4158627641737,Entire home/apt,2,1,1,1,71
Cozy and pretty,DE,Germany,52.5430273709635,13.4237170889121,Private room,4,,1,1,69
Kleines Einzimmerloft 2 Personen,DE,Germany,52.541485098226,13.4225037956505,Entire home/apt,2,1,1,1,50
amazing Apartment in vibrant area!,DE,Germany,52.5442625854573,13.4216370934187,Entire home/apt,2,1,1,1,60
Private Prenzl berg garden paradise,DE,Germany,52.5411362097645,13.4216176688577,Entire home/apt,4,2,2,2,140
Altbauwohnung im Prenzlauer Berg,DE,Germany,52.5420058946466,13.4228103598542,Entire home/apt,2,1,1,1,85
3 fÃ_r 2-3,DE,Germany,52.5447081901623,13.421210481797,Entire home/apt,3,1,1,2,65
GemÃ_tliche Familienbleibe,DE,Germany,52.5409229289339,13.4245689791069,Entire home/apt,2,1,1,1,40
"Beautiful 3BR, Excellent location",DE,Germany,52.5404083642239,13.4214412188255,Entire home/apt,6,1.5,3,6,230
AMAZING APARTMENT 1 - TOP LOCATION,DE,Germany,52.5436033640818,13.4216154668713,Entire home/apt,12,2,4,6,199
Lovely apartment in central area,DE,Germany,52.5456744492502,13.4229677009393,Entire home/apt,2,1,1,1,45
Bright 2 BR / 83 sqm Apartment,DE,Germany,52.5406533240312,13.420375536436,Entire home/apt,4,1,2,1,95
modern 75qm design flat in the heart of Berlin,DE,Germany,52.5436897852607,13.4187832602693,Entire home/apt,2,1,1,1,75
Jenni's home,DE,Germany,52.5403719657033,13.4202060736181,Entire home/apt,3,1,1,1,45
"Beautiful 105 mÂ_ apt., supercentral",DE,Germany,52.5446675036483,13.4246717212013,Entire home/apt,4,1.5,3,5,90
GemÃ_tliche 1 Raumwohnung in Berlin,DE,Germany,52.5427617947053,13.4166644279348,Entire home/apt,2,1,1,1,75
Artist LOFT in backyard shed,DE,Germany,52.5465726121965,13.4159864285636,Entire home/apt,4,1,2,4,115
Modern Loft With Stunning View,DE,Germany,52.5395108078302,13.4230356029526,Entire home/apt,4,1,1,2,160
"Maisonette, full of light, balcony!",DE,Germany,52.5439495403852,13.4235418642553,Entire home/apt,2,1,1,1,59
Yachtclub,DE,Germany,52.5402069334562,13.4192847760508,Shared room,2,1,1,1,98
"25m2 room in Berlin, Prenzlauerberg",DE,Germany,52.5450205134568,13.4187447659893,Private room,2,1.5,1,1,35
2 Zimmer in riesiger 3 R Whg 110m2 Prenzelberg,DE,Germany,52.5401537691882,13.4189131691052,Private room,4,1,2,2,50
Classic Berlin-style apartment,DE,Germany,52.5412357448959,13.4142928530014,Entire home/apt,3,1,2,2,150
Beautiful Modern Apartment In The BEST Location!!!,DE,Germany,52.5412402007727,13.4227436667927,Entire home/apt,3,1,1,1,97
1 Raumwohnung Prenzlauer Berg,DE,Germany,52.5421382243965,13.4225108393496,Entire home/apt,2,1,1,2,60
Im Herzen von Prenzlauer Berg,DE,Germany,52.5396494758681,13.4235269714162,Entire home/apt,4,1,2,2,90
PRENZLAUER BERG TOP AREA & 2 Bikes,DE,Germany,52.5437037461162,13.4170003597889,Entire home/apt,2,1,1,1,42
cozy and sunny Appt. in PRENZLBERG,DE,Germany,52.5410653953674,13.4224802298541,Entire home/apt,2,1,1,1,80
Big Cozy Unic Family Flat/Room Central located,DE,Germany,52.5410686714018,13.4184838412943,Entire home/apt,7,1.5,2,2,220
very large appartment Berlin,DE,Germany,52.5404263414702,13.416038321128,Entire home/apt,2,1,1,1,100
SPACIOUS APARTMENT | NICE Location!,DE,Germany,52.5443285603594,13.4250330445155,Entire home/apt,2,1,1,1,55
Apartment Helmholtzplatz,DE,Germany,52.5444528312683,13.4207805175096,Entire home/apt,2,1,1,1,59
"Apartment in Prenslauerberg, Mitte,",DE,Germany,52.5439733929293,13.419565819803,Entire home/apt,6,1,2,6,119
In the heart of Prenzlauer Berg,DE,Germany,52.5470085841359,13.4156571017766,Entire home/apt,2,1,1,1,39
"Lovely, very central Room in Prenzlauer Berg",DE,Germany,52.5410141298237,13.4197001368178,Private room,2,1,1,1,50
Private room in maisonette in PB,DE,Germany,52.5423573949362,13.4221399851066,Private room,1,1,1,1,27
Quiet 1 1/2 br Prenzlauer Berg 53m2,DE,Germany,52.5423207160983,13.4228696460652,Shared room,2,1,1,1,21
Spacious flat quiet but well located,DE,Germany,52.5414253228518,13.4191504984,Entire home/apt,2,1,1,1,60
"2 Zimmer Altbau Prenzberg, 4. OG,VH",DE,Germany,52.5454221715352,13.419286610788,Entire home/apt,4,1,1,1,70
100sqm of Prenzelberg,DE,Germany,52.5416483948675,13.4178532984086,Entire home/apt,3,1,1,2,70
BEMYGUEST- JAPAN MEETS CURRYWURST,DE,Germany,52.5407001957681,13.4143131224405,Entire home/apt,3,1,2,2,73
DESIGNER GARDEN APT(child friendly),DE,Germany,52.5433555838816,13.4173560591226,Entire home/apt,3,1,1,2,72
Beautiful flat with personal charme,DE,Germany,52.5438429295947,13.4221723891285,Private room,4,1,1,2,50
Nice room in Prenzlauer Berg,DE,Germany,52.5417888567202,13.4236800844407,Private room,2,1,1,1,25
Cosy appartement at Prenzlauer Berg,DE,Germany,52.5462704878602,13.4136299586837,Entire home/apt,2,1,1,1,69
Cozy+Sunny Apt in Prenzlauer Berg,DE,Germany,52.544653123298,13.4246433067173,Entire home/apt,1,1,1,1,60
Outstanding penthouse in Prenz Berg,DE,Germany,52.5430102568019,13.4152506900822,Entire home/apt,4,2,2,2,125
Zwei-Zimmer-Altbauwohnung in Berlin,DE,Germany,52.5432317532561,13.4144737617153,Entire home/apt,2,1,1,2,50
Big vintage style room in Prenzlauer Berg,DE,Germany,52.5456599253226,13.4204953319989,Private room,2,1,1,1,30
Topfloor family flat,DE,Germany,52.547995560477,13.4183385147516,Entire home/apt,6,2,5,6,100
Cozy flat by a musician / GemÃ_tliche musiker Whng,DE,Germany,52.5466815149331,13.4164301754104,Entire home/apt,4,1,1,3,55
"Apartment with balcony, Przlberg",DE,Germany,52.5416325057162,13.4169202768878,Entire home/apt,2,1,1,2,70
#CENTRAL I COZY #SPRING IN PRENZLAUER BERG,DE,Germany,52.5422789949896,13.4232746871537,Private room,2,1,1,2,34
"36m""  Wohnung & Dachterasse/36m"" apartment & roof",DE,Germany,52.5446227677709,13.4212719724477,Entire home/apt,2,1,0,2,39
Beautiful room on Prenzlauer Berg,DE,Germany,52.5413701412563,13.4142707750411,Private room,1,0.5,1,1,28
Super central .! Amazing area !,DE,Germany,52.5418841689381,13.4134739229546,Private room,4,1,1,2,69
Sunny quiet 2bed in mid Berlin buzz,DE,Germany,52.5415254962292,13.4146977745412,Private room,3,1,2,2,95
Small beautiful room,DE,Germany,52.5407868730681,13.4142254417441,Private room,1,0.5,1,1,26
Rooms in very beautiful apartment in Berlin,DE,Germany,52.5413892983132,13.4209402263729,Shared room,4,1,1,4,80
Family Home in the big City,DE,Germany,52.5403290932737,13.4173087675309,Entire home/apt,1,1,2,4,90
Bright Family Apartment,DE,Germany,52.5393793883702,13.4231624259884,Entire home/apt,5,1,3,5,120
"Chic, modern apartment in P-Berg",DE,Germany,52.5456974917979,13.4207661010181,Entire home/apt,4,1,1,1,45
hotspot apartment in prenzl berg,DE,Germany,52.5401619883339,13.417144475749,Private room,3,1,1,2,39
